,review_id,user_id,business_id,stars,useful,funny,cool,text,date
6312532,L0tBSUIURfhBBKfJyAQdLg,Z8c4O8mXwqNMscskGJpVdg,wPi7p5fZyGTOjDU28IlTqA,5,1,1,1,Bartenders are hot. Many rooms to roam around in. It's literally my favorite place to go in the city. I know when I have guests visiting from out of town they're gonna love it and the HOT bartenders always give you something to look at.,2017-06-18 16:25:11
6313175,2VPQU_ePZXLCF1pWWPy6JA,1kvuWamceM4H_BrVDnuelQ,wPi7p5fZyGTOjDU28IlTqA,3,0,0,0,"Me & My Husbear visiting to the city of brotherly love found ourselves at ""Woodys"".... We got there shortly after it opened to the public, 5pm that is....  Had drinks, no hard liquor yet... The space of Woodys overall is inviting and i could imagine what the bar would look like much later in the eves hours.  Staff on duty is friendly and follows up on you if you want a filler up. The outside seating areas you can look/gander at the people/cars going by.",2014-06-29 05:17:29
6313747,Ch22fIlxVf49jahyD1gOWQ,1wDSLQ1l8btmU8D57LkxYQ,CeNiaICi59dWhfzfKnh8lQ,4,6,0,0,"My friend and I wanted to explore the gayborhoods. After an awkward day the night before, we somehow stumbled here. 

The bartender, Kevin, was awesome! He made us feel completely welcomed. (We are both from Cali and have no idea what goes on around here.) He told us about all the cool places in the area and even gave us a free shot. Nice! Drinks had a decent amount of alcohol, so my friend was very tipsy after one drink. Reasonably priced too. $5 you-call-its.

We will definitely wander back here again.",2012-10-09 21:27:34
6316362,UA01IJSBE3OgJRMSf0NI_g,DN7mB9u36QlCourhzbRq7A,wPi7p5fZyGTOjDU28IlTqA,4,5,0,4,"Woody's is a staple of Gayboorhood nightlife. The downstairs bar is great for happy hour with some of the best prices in the neighborhood. And when the weather is warm, the glass walls retract transforming the usually dark bar into a neat indoor/outdoor space. 

On weekends, the downstairs bar gets packed and is always a good time, but the club upstairs can be hit or miss. I mostly only bother paying the cover to go upstairs on special occasions - like Halloween or Pride.",2016-11-10 15:29:43
6317404,E9cLCHSfcm72EMRkbg1ptA,qL8RwBOAwXJ5VSkR-DWl5g,wPi7p5fZyGTOjDU28IlTqA,2,3,0,0,"Gay line dancing. A lot of lesbian groups, too. Had the feeling of a college pickup bar.They had the window panes out on a cold evening. We had the same experience as Kurt H. with the tables being taken away ""in case it got busy""  The drinks are strong and tasty. For the downstairs area, they give the general impression that they want you to come, spend some money, then move along to another place.",2012-04-01 16:00:52
6319092,982_56gX45vnoYZg5F9scw,lU9v6r4bo6nh1i5z4Z-BDg,wPi7p5fZyGTOjDU28IlTqA,4,3,0,0,"I finally decided to go to woodys this weekend! So I came here on a Saturday night with some friends! The music to start with is REALLY good! I love the songs selections and downstairs there was two DJ's with two different styles which was pretty cool! Then we went upstairs to dance, there was a 10 dollars cover charge so I was hoping it is THAT good. Really good music and even if you're sober you would dance to it!",2015-06-21 07:00:52
6319129,itAUFkrnaM8XWymA1ekVFQ,mx50KP6rXgutH36fhnL6Vw,wPi7p5fZyGTOjDU28IlTqA,3,2,2,1,"Woody's would've gotten one star if it wasn't for 3 reasons:

1-The chef who moved the food towards the Italian side is great.  You get good food for a great price.  The loaded fries are always great, with lots of nice crispy bacon, and always perfectly cooked fries.  The Eggplant Benedict for Sunday brunch is awesome, lightly breadded and tasty eggplant, perfectly poached eggs, served on garlic toast.  Yummy!

2-Austin, the bartender, is one of the most pleasant bartenders in Philly.  He can handle the off customer without being rude, and is always serving your drink with a smile.  He can handle a mobbed bar without breaking a sweat, and always manages to get to your order quickly.

3-The nice older bartender with the glasses and the mustache who works days (sorry I forget your name!)  Always pleasant, and always full of funny stories.  

If it wasn't for these factors, Woody's would get one star.  The bathroom perpetually smells like nursing home urine, the rest of the bartending staff are rude, especially the one muscle queen with the crewcut that isn't Austin.

On a side note, I am happy to hear that they recently hired another great bartender from the area, Anthony.  With that addition, maybe the rest of the staff won't seem like such jerks",2009-05-28 23:57:18
6319531,9m7fIN8mSXhNzugvKKiBDQ,MpRMV1IlT8jzfLdI0fGr1w,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"Quick and dirty: come on over any day of the week because something is always going on. We were in town for a conferences and swung by both nights we were there. The environment is very friendly and open, drinks are relatively inexpensive, and if you want some serious dancing, head on upstairs. Woody's is also great for large groups, and our whole team had a blast.",2016-05-20 20:38:19
6322676,D9svLjugwrdXCN1OPKe76w,6-0FuiHh5SBgnbK_YduupQ,wPi7p5fZyGTOjDU28IlTqA,3,1,0,0,Great bar during the day if you just want a place to relax and have a cheap drink and watch the game. It's a nightmare on the weekends. The bouncers must literally be recruited from pirate ships and look like they spend most of the day sniffing glue. I'm not sure I've ever met a bouncer I like but here they are particularly reprehensible.,2017-05-14 21:01:34
6327950,kZGLnWmNUPyCK-Mc1jijYQ,Lxjy-fX9SVU8iB7Gs4JLYQ,wPi7p5fZyGTOjDU28IlTqA,3,3,0,0,"Meh.  

When I first moved here, this was my regular spot...because, I mean, is Woody's...where else would I go?  In the nine months since, I have moved on to better things.  ICandy has better/cheaper drinks, friendlier bartenders, and just as good of a dancefloor.  Westbury has a better/cheaper beer selection.

Haven't been here in a few months now.  With so many better bars in the area, there's just no reason to go here.",2012-09-13 20:30:46
6329274,cWR6M3W3hY723AJU8gbhWQ,G7qrxZ3EA1nvpAy4miDnKA,wPi7p5fZyGTOjDU28IlTqA,1,2,1,0,"Gross.   Loud 

Really bad service.   Bartenders were more interested in catching up with friends.    Later a few guys in underwear walked around with trays of cheap shots.   If you did not buy one they tried to talk you in to going upstairs later for a strip show and lap dance.  The whole place made me re-think Philadelphia      So so so gross.",2012-02-04 04:03:53
6329789,cOLtILe5AKm4VO976WevhA,OxaqY6xoDhFFxyICEX4QQQ,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"Woody's is a must go to in the Gayborhood. The $5 cover to get on the dance floor is kind of annoying on top of the overpriced, mediocre drinks. BUT the atmosphere and the patrons are always super fun. I can honestly say I've never had a bad time here. If you don't like big crowds, you might want to stay away on weekend nights. Music is your typlical club music. Brit, Gaga etc etc.",2011-03-25 23:07:02
6330412,HQwKxno0kvTwU3N8sPCZQA,mx50KP6rXgutH36fhnL6Vw,FCBrbR6GpRop7DCMQ1tpZA,4,3,3,2,"I'll give the Stop four stars because it has always been my fav gay bar in Philly.  That being said here's a few notes for those from out of town:

1-Even though this is the only leather bar in town, don't think it's going to be like going to an Eagle.  The stop is fairly tame in comparison to most Eagles I've been to.

2-The only nights the Stop tends to be busy are Fri and Sat.  It's slow otherwise.

That being said, it's always been a good time.  Most of the employees and managers are friendly, or amusingly surly.  Jock strap nights used to be a lot of fun, though that's tapered down a bit.  I'll also note that in the last 3-4 years it has become a spot for the Woody's queens to slum, which is what ruin's the atmosphere.  It's no fun to have snotty meth queens making fun of the chubby bear types (go back to Bump, Pure, or Woody's and leave us men alone!)",2009-05-28 23:46:14
6332745,lnaaYk8RHuAvZRIyElhAjA,8C_nTl8D6IX2lcZUlq0Hsg,CeNiaICi59dWhfzfKnh8lQ,5,0,0,0,"Conveniently located, warm fun happy place I always look forward to my time there.",2012-11-07 03:14:26
6332860,oPwY5HA8JJqzTdNooqgJNA,rAgCPqxaQKgd7XQVhePBeA,wPi7p5fZyGTOjDU28IlTqA,5,1,1,1,"Whats not to love about the place?
Drinks are strong and fairly priced. Happy hour is awesome.  The crowd is dependably gay and friendly. Its a must-visit when in the area. Great for pre-game, post-game, or just being the game! Mad love for Woodys.",2015-12-22 15:26:28
6333811,sF8VcMDBxZV3Lp9kNSJHlg,wpmSdRIPuNcFuK8JKN9X5Q,wPi7p5fZyGTOjDU28IlTqA,1,8,3,0,"This used to be a good bar/club, but the new owners got too greedy and turned it into an overpacked straight-girl-central money making machine.  The bouncers and staff are unnecessarily strict, rude, and racist.

I live in the neighborhood and get really annoyed at how they practically take over the entire corner of 13th and Walnut on weekend nights and will yell at you if you try to walk on the sidewalk - which I thought was a public space for, you know, walking...

I used to love coming here but after a few disappointing experiences, I have no desire to return. All I can say to both the business owners and their customers is, good luck!",2017-03-28 22:04:10
6334770,o5vQDM9qHAPQGVV9p-n-iQ,OatwZpiJqjfLQ84mgoXLvA,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,This is a sprawling go-to bar attracting a mixed crowd. Drinks are standard prices but poured with a heavy hand. Get here early in the evening for chats with friends or come later to turn up.,2018-05-20 18:56:24
6335555,UyuXLoiGhKg36p6HcRLeeA,FhthzJ4EbaesS2q450Fz2Q,wPi7p5fZyGTOjDU28IlTqA,1,3,0,0,"I went to Woody's last night and was denied entry because my real ID was accused of being a fake (even though I had been there the night before and gotten in with the exact same ID). The reason why my ID appeared fake was because previously at Voyeur (a sister company of Woody's) they thought my ID was fake and bent it so severely that my ID is permanently bent. At Woody's, they told me the lamination bubbled when they bent it, which is a sign of a fake. It probably bubbles because it was literally bent in half at Voyeur! However, at least at Voyeur, they eventually went to scan my ID and let me in for free. At Woody's, they refused to scan it or accept the other forms of ID I had on me. Why I would have a fake that has the ""not 21 until"" line on it makes no sense, and typically fake IDs list you as being several years over 21, whereas I am 22 so that is obviously what my ID says. I was able to tell them my address, name, etc. multiple times. I had credit cards, my student ID, my social security card, and a picture of my passport on me, but none of those were good enough. The bouncer (and apparently manager??) said I had to physically bring my passport if I wanted to be let in. So I did! I went all the way back home and brought my passport (which probably wasn't worth it but it was Pride and I wanted to celebrate!). I was able to skip the line but I still had to pay the $15 cover. Thanks for basically ruining our night and forcing me to have to pay for a new ID when my current one doesn't expire for several more years! I don't know why an ID from an adjacent state (Ohio) causes so many problems at only these two bars - I am never accused of having a fake anywhere else. Get it together!",2018-06-10 20:00:14
6335966,rPd2uhHNSphDWNFMimWIrg,KPRNhQX1DjcBASuzNLDpQw,wPi7p5fZyGTOjDU28IlTqA,1,1,0,0,"I went to Woody's today, for St. Patrick's Day, and was treated horribly by staff. I am a regular customer and usually come to Woody's on the weekends with friends. I have enjoyed the environment for years, but today took a turn for the worst. I was disrespected and kicked out by a bartender because I wanted to change my drink order. UNPROFESSIONAL and NOT CUSTOMER FRIENDLY. Shame on you Woody's. I will NEVER step foot inside of there again and I suggest anyone reading this do the same. And they're lucky they won't receive a class action lawsuit. YES that's how bad it was. Overpriced drinks, disrespectful employees, and no customer service equals a bad time. DO NOT GO TO WOODY'S.",2014-03-16 01:04:48
6340468,alYN4yRNalf3EoBS6PK6rw,z5Jy305OaVD2t-b3xGYeLA,wPi7p5fZyGTOjDU28IlTqA,4,1,0,0,"I used to go to Woody's on Wednesdays during their 18+ nights back in my college days and would have a decently good time.  The door cover was a bit steep, but hey, I was in college so everything outside of free was a bit steep.  The staff and doormen were friendly, and the general vibe had far less attitude than your average gay bar.  Surprisingly for an 18+ night, there weren't too many creepy old men leering at the pretty young things dancing.  The music was your standard club fare, thankfully less heavy on the house stuff.",2009-06-06 20:29:05
6342206,dLXCQ7XehT4FCPUVpZYkIQ,u_K3Qh4LvKVcjXGfKp1kTQ,CeNiaICi59dWhfzfKnh8lQ,2,1,0,0,"Found this place from a google search. I wandered in on a Friday night at about 10:30. Granted, a little early for clubs but I was still surprised by how few people were here. I read multiple reviews saying this place was great so I tried it two more times both late night on the weekend. No more than a handful of people there each time! The staff is really nice but it's just overall beat.",2017-02-11 04:49:32
6343883,GWs18wZGwPt89WDl6mImMQ,QHdS9exSysg08eqs1YUsgQ,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"Woody's has really come a long way since I first starting coming here about 3 years ago. I love the new layout. I love that the downstairs is basically a cozy neighborhood beer bar and not just a meat market. The way the downstairs was before was such a weird amalgamation of things with basically 2 separate bar areas (one room catered to more of the older crowd, the other room, the young college scene) and I know they used to serve food in a small area on the opposite side of the bar near the coat check. But now the whole first floor has been opened up into one giant pub space that is gorgeous, airy and spacious. They also serve dinner & brunch now as well. And a whopping 32 beers on tap - Hello!? What other gay bar do you know of that can boast that? 

I only wish that the upstairs bars had a better beer selection. No taps in the club & your bottle selection is limited to Yuengling, Miller Lite, Bud Lite, Corona. The music is always great, though. It's just a fun, warm environment that can either be a great place to start or end your night. They do a lot of themed nights and Happy Hour during the week too. (Drag shows, CD release parties, etc)

NB: Ladies, sometimes it can be a little hard to get the attention of the bartenders if you're not a hot, gay man in a v-neck but hey, at least there's never a long wait for the restroom!",2012-04-04 03:30:32
6344297,fsVAFndVwYNUMr4oCC0N9g,JhBjnoqEpjmjWzsxz33kbQ,wPi7p5fZyGTOjDU28IlTqA,5,1,1,1,THIS WAS SO MUCH FUN! Went on a weekday for a friends birthday and it was such a great night. Good drink specials (wish I could remember them lol) and a great DJ. For a weekday the dance floor was . Would definitely recommend for a fun night out!,2016-03-09 23:15:14
6344430,xlwGf4EFcebOHQMEnnd2HA,0jF4ELEvR8221J_Bf6ku4w,wPi7p5fZyGTOjDU28IlTqA,3,3,8,2,"Whenever I'm at Woody's it always seems to be either a pleasantly awkward experience or a pleasantly awkward experience that I'm too drunk to remember.

The downstairs bar seems to pull a slightly older, less dance-y crowd on busy nights. Of course, this comes with men old enough to be my grandfather doing their fair share of ass-grabbing and eye-making at the younger patrons. Upstairs can get packed but usually not intolerable, since the dance floor pulls a large crowd. I've never had a problem getting a drink at any of the bars here -- the bartenders are always on top of their game. The drinks are the strongest I've ever had -- which can be both good and bad. I certainly feel like I'm getting my money's worth, since I've paid between $7 and $8 for a well drink here. Certainly not easy on the wallet -- also, they only take cash, like our friend Tavern on Camac. Thankfully, they have an ATM that might very well need a hand crank to operate it downstairs for your convenience.

The dance floor is really only packed on Wednesdays and weekend nights. Wednesdays are ""college night"" so the dance floor is filled with 18-20 year olds and the men who love them. It's no shock that you have to be drunk before you get to the dance floor -- underage kids drink before they get there, and the 21+ crowd makes sure they're good and liquored-up before they leave the bar area. It's really the only way to tollerate the crowd.

The go-go boys are nice eye-candy, but have that ""oh come on now"" quality to them...awkward dancing, stuffed thongs and most of them are clearly straight and cringing at the naive drunk guys trying to take them home. A bit skeevy, too - I once experienced a go-go dancer in the crowded bathroom offer a flash of his junk to anyone willing to tip him $20...I know you gotta' make that money, boo, but really?!

My suggestion is get drunk someplace cheaper first, then go so plastered you won't care who's dancing with you. 

Also, I've never eaten at the restaurant. Quite frankly, the last thing I want to think about while eating is the debauchery that goes on elsewhere in the building.",2011-01-13 00:39:45
6345040,rillLkMDElUp6SHBQJ2nrQ,y-r4zGfkrX2nk66zqWMgew,wPi7p5fZyGTOjDU28IlTqA,3,1,0,1,"Aside from the poor service and wait time for drinks, Woody's redeemed its reputation with its dance scene upstairs. If you do head into Woody's, I'd suggest that you substitute your cocktail for dancing with the lively bar-goers, it makes all the difference.",2018-02-12 23:51:13
6345232,vCwsC7sYHVXiftStLedgkg,d1NWwQnhfRrFZQu-8_XD_g,wPi7p5fZyGTOjDU28IlTqA,3,1,2,0,"This is a hard-on(e) to describe. I was in Philly for a convention. My prospective client ""dragged"" me to Woody's. We had a ball (or two) on the dance floor. 

Let's just say it was hilarious. There were a lot of out of place convention goers. 

Back to the closet ... in case you ever left it. 

Great place, but not for me. Sorry ...",2015-01-07 06:47:48
6345956,nptVytCmICNsxJ9Vxw6xag,ncee9pg6GYUJ0SvVF7X3hg,wPi7p5fZyGTOjDU28IlTqA,2,1,3,0,Too overcrowded and small drinks plus too many straight women!  Bathrooms generally require you to wait while who ever is having sex finishes first so you can then pee,2011-02-19 05:38:58
6348632,l6xIX1uLJ8m9aKbD8dNKeA,ua6QuBe6mar6pDrhHETzJQ,wPi7p5fZyGTOjDU28IlTqA,3,2,2,1,"fine big gay bar, though i'm always surprised to see guys there surfing manhunt, shouldn't they be cruising instead?",2008-08-29 04:03:36
6350415,TMDKLg57Ph_5UNLZKo3WUA,CBjXqIQs0AYjEl7arWhG2w,wPi7p5fZyGTOjDU28IlTqA,1,4,1,0,"This place has really deteriorated since its heyday.  It used to be a place where gay people of any age could gather and feel comfortable.   Now, you better be under 30 and prepared for a bunch of shrieking straight girls and their boyfriends who do not watch where they are going and walk or dance right into you while bad music is played.   And the bartenders ignore you if they are not your friend already.   This place no longer deserves the reputation it once had as the center of gay nightlife.  In fact, I'd barely even call it a gay bar anymore.",2015-12-23 05:31:24
6351072,Sf7rkZkhmjBzerp80pGr2A,6U8XzMq_cxmxH4ZWZVpLFA,wPi7p5fZyGTOjDU28IlTqA,1,10,1,2,"Woodys has a bad rep for the unresponsive bartenders and their crappy bouncers. It's been going on for as long as I can remember hence the reason why my 1 time experience there was enough. 

On the night of the Pulse For Orlando event, the Philadelphia Police had the Gayborhood blocked off so we could party and raise money for a great cause. Woodys had the sidewalk and street in front of their establishment blocked off. My Lyft driver, not able to get me to Tabu dropped me off on the corner where Woodys is. No issues walking to my destination. As I was walking through the blocked off section of the street I got stopped very rudely and aggressively by one of the African American male bouncers. He demanded I show my I.D. and made me hand over my purse so he could go through it. Mind you I told him I'm just walking through so I can get to another location. He didn't care. He was rude, aggressive and condescending and tossed my purse back at me. 

As a gay African American female you come expect that kind of treatment from Philly PD not another member of your own community and at an establishment that serves the LGBT community. Just another reason why I will never patronize Woodys ever again.",2016-07-27 23:14:34
6351827,VfifrN5BXqWxEPwRmD6puQ,T2MHJSjqLJHpd3VVy0BGdA,wPi7p5fZyGTOjDU28IlTqA,4,1,1,2,"My first nigh out in Philly I was told to go to Woodys. I had a nice time. Bartender named Ryan made perfects cocktails. All the staff that I spoke to were very kind and polite. Not my usual scene, but I'd go here again.",2013-08-19 18:16:33
6353260,vjXkHopXW9ambRDQO74TyQ,h9x6C4vKVkkS7TVTWflB4g,CeNiaICi59dWhfzfKnh8lQ,4,5,1,2,"Stir is a hidden gem. It's tucked down an alley, so when you approach you can pretend that you're a spy heading to a clandestine meeting with another secret agent, or sneaking into a top secret fortress. 

It really is just set up so well! There's a rectangular bar in the middle, around which is plenty of seating and ample space to move behind people even when they're seated without smacking them in the back of the head with your purse, which is pretty important. It's dark so it feels intimate and mysterious, but welcoming at the same time. Then there's another bar in the back that is sometimes open, and a dance floor area. 

The drinks are strong, the people are friendly, and I highly recommend it!",2015-02-17 17:11:04
6355042,_hhsm_kOs1YVI3YW8XfSlg,8pgzQ1B1NT9_rEK4QLNwZA,wPi7p5fZyGTOjDU28IlTqA,4,1,0,1,This is a cute bar. We usually make the 25 min drive into town to visit here. We haven't been on a night where the room in the back is open. But 2nd floor is a lot of fun too.,2016-10-30 14:36:07
6355186,CPOJv8iSCBREab4Rc7nbQA,kat0FiIrDewL2mk_LZ-bjw,wPi7p5fZyGTOjDU28IlTqA,3,0,3,0,"as a straight guy I liked the place.  Women were present, so i found myself talking to some nice young ladies.   Just a little disappointed though not one guy hit on me.  I mean I look ok, just figure it would help my self esteem a little",2011-06-05 04:26:12
6355788,s37qTwmhk25nR_PCRhb_ag,lpNpu3I7d2eg9DezO_bB7g,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"It's the old standby you constantly bitch about but always go back to.  Beers are much cheaper than DC gay bars, and the crowd is definitely not as clean cut (not necessarily a criticism, just an observation).",2009-10-31 18:32:50
6358400,ApvjfHTiaQMgeJh7MDNrFw,8b9gwMhLI2ydYrYn8RwGQQ,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"I went to Woody's on a Wednesday night to dance. Loved that it was a really lively, fun spot on a Wednesday night. Crowd was great music was good. Definitely a Wednesday night spot id go back to.",2016-05-22 18:54:06
6358823,yD6tfo9QBzZcOGAygyoBGA,Z54pcWCRzLrSA8DwQPOc2Q,CeNiaICi59dWhfzfKnh8lQ,4,0,0,0,Cool place.  Happy hour 7 days a week from 5-7.  I will definitely be back.  Great music.  Some of the videos are a bit raunchy.  It's really dark when you walk in during the daytime but your eyes adjust after a couple minutes.,2014-06-29 13:44:53
6359461,i9kXkzhBm72yLgw6z65_VA,lIRa2JjzvG0REUG-bDp8vQ,wPi7p5fZyGTOjDU28IlTqA,3,0,0,0,This was my first time here and I liked all the different vibes in each room and even tho it was PACKED there wasn't a long wait for drinks. My big thing was how dirty it was. Stairwells smelled like piss and someone threw up on me. Walking out with the lights on I saw throw up everywhere. I wish there was more of a presence to get people out of there who are sick.,2018-03-04 19:27:23
6363198,blbtqN5PdWyFeQZzC1tsPw,OoTkMia-iqtYSatBVXyM7g,CeNiaICi59dWhfzfKnh8lQ,5,1,0,0,Was at stir last tonight.  Really enjoyed it.   No beers on draft and limited drink selection but staff and patrons really friendly enjoyed more than other bars.,2014-03-20 01:03:49
6363936,vmtWqZsLGyHsZawLWJ6fbg,qIossUhtsJ55_ciRTEqiPQ,wPi7p5fZyGTOjDU28IlTqA,4,2,2,4,"So much fun! Great service, awesome music, extremely good looking guys and no creepers! Reasonably priced drinks and the bartenders were super attentive. The night we went, it was a dance contest and i dunno if it was a rule, but each contestant made it into a strip show. Loved it - so fun. Go.",2010-10-13 03:20:07
6365528,_rVjyJikIcxistDHjcFk5w,1WEHUvZ2Qqlc46_qHsOOFA,CeNiaICi59dWhfzfKnh8lQ,4,2,0,2,"Tucked in an alley in Rittenhouse Square, Stir is a gem worth discovering. The place is so small, but seems to be able to accommodate the crowd congregating around one of the two bars. I have never had a bad time at Stir and the crowd has a relatively balanced male/female ratio, compared to other gay bars in the area. The dancefloor is a corner in the back bar area, but has attracted quite a bit of dancing the times I've gone there. I have found it easy to meet people. I went this past Friday on Latin night and had a couple of people trying to teach me to dance. It's embarrassing how uncoordinated I am, but nobody seemed to care.",2010-01-19 20:34:21
6368825,ixVCg99pTw2wne6JXiCm8g,B1WLZ47HC3sE9ygVFS8beA,wPi7p5fZyGTOjDU28IlTqA,3,2,0,0,"I can't give this place anything more than 3 stars.  I use to go to this place about 20 years ago, and it is NOTHING like it was.  The bartenders use to be friendly, and the drinks were affordable.  Now they are quite expensive and most of the employees I spoke to were straight.  Explains a lot.",2012-06-04 18:25:07
6369324,2MmCBxQ1PNkSXeCSjX7Cug,A_FuioCSVgYOWZCSt_eLvg,CeNiaICi59dWhfzfKnh8lQ,5,4,0,1,If you want the best Cosmo in the city come visit Angela and have her make you one !!! My friends and I frequent here and it is always a good time :),2014-04-24 01:16:17
6372288,_88B6ZDaZcM-yuj7qGQtfQ,OKBQfLKHgFJ81DnJPEvoUQ,wPi7p5fZyGTOjDU28IlTqA,4,0,2,0,"Super cheesy and obviously a huge meat market.
Good for dancing, and nights you are really trying to go out, dance and get a little outta hand. 

Woody's drinks in my experience have been extremely strong and harsh, those bartenders are not playing around, everyone seems so attractive and nice after about 3. Come for cheap happy hour, on Sundays for 80 cent drinks and 80's music, or Wednesday for underage night.",2010-10-14 15:24:38
6373293,uTf_6KX1k5oqIVauEpoQrQ,2LfozZiejXfQHcS52-Fv5w,wPi7p5fZyGTOjDU28IlTqA,3,2,4,2,"free drinks? CHECK.. no cover for me and my friends to get on the dancefloor? CHECK! being straight with 2 gay guys on what was obviously a gay dude night and being the only one to get hit on ? CHECK! 

It's fun.. and crazy and men dancing in tiny little speedos hahaha awesome! I however would not pay to get on the dancefloor.. but I mean whatever.",2010-08-30 16:04:20
6374689,Mkm8_YjajkzZriBznm7mjA,MBjRYXl_UZAxKV4dT7Tl-w,wPi7p5fZyGTOjDU28IlTqA,5,2,2,2,Very cool bar!  We could tell there were a lot of regulars that go there (they were carrying on having a good time).  Bartender was very friendly and made very tasty strong drinks.  Definitely would go again.,2009-11-16 04:27:33
6375983,uQf80fbSsMOwVKN8yv-ZVA,z8XOkJ9UneWaP_KJ-3XWTg,CeNiaICi59dWhfzfKnh8lQ,5,2,0,0,"What a wonderful alternative to the 'bar scene' in Philly.  This SPOTLESSLY clean, beautiful bar is great.  CHILLED GLASSES for wine!  Classy, too.  I take all of my non-gay friends there for a truly enjoyable experience.",2016-06-25 12:20:42
6376466,32XpdRvxfZ0sESitAiZvvw,a1oRbftx7JWDUUdLNGxHDQ,wPi7p5fZyGTOjDU28IlTqA,1,12,2,0,This place is no longer the venerable gay bar that it was when it was owned by Mr. Woods. The current owners have transformed it into a Chuck-E-Cheese for obnoxious bachelorette parties.,2016-09-07 13:17:59
6377072,0BvyomWnGzNXsdlb2PkU5A,J1Q9w7aF2ABxlKo3Qs5pAg,wPi7p5fZyGTOjDU28IlTqA,1,8,0,0,"I met up with some old friends who told me this is one of the best and the oldest gay clubs in Philly and I disagree after my  first and only visit. It felt more like a straight club  and the gays are being outcast. I have visit  UK, Canada ,New York ,Atlanta , DC when you go into a gay club That's what the management and the owners is advertising. This particular club is geared to the  straight  community but advertises in Philadelphia gay newspaper and on gay social sites I am totally confused.   I am not psychic miss Cleo or psychic miss Sylvia Browne ...",2018-03-08 15:55:12
6377961,gdXRZKAXs2n3W7aFb6otJQ,qrqmVbpBcE18Ib3HHGun0g,wPi7p5fZyGTOjDU28IlTqA,4,6,4,4,"During my yearlong residence in the city of brotherly love, I have sought out my nightlife adventures elsewhere. Being from NYC, theirs something quite disappointing about having clubs and bars close at 2am. I mean where I'm from that's when the party is in full swing. 

However, this past weekend I decided to give it a go. After reading some reviews on Woody's it seemed like just the place to spread my wings. 

We got there before 11. No cover charge to get in and no wait either- yay!! We mellowed out with a drink on the first floor, as I surprised him with the fact that this was in fact a notorious gay club within the Gayborhood.  He made sure to not let go of my hand for a while LOL . Within 20 minutes or so I see a long line forming for those trying to get upstairs. That line alone suggested it was well worth the $10 they were charging for entry.  

So we decide to check it out. OMG... So glad we did. For starters it was a lot cooler up there on an uncomfortably warm night... Drinks were noticeably stronger as well.  Plus they have smoke machines and stripper poles. Double win!! By the end of the night my shy guy was ready to take a go on one of those poles and enjoy the twirling lights all on his own. Definitely a night I won't soon forget. Thanks Woody's!!!",2016-08-15 09:23:42
6378019,eW8zeXofNbjQq05KR88-KQ,XXF5g201ENbaVCEw-rc_sg,wPi7p5fZyGTOjDU28IlTqA,1,3,0,0,"As said by many reviewers below, the bouncers in this place are inept bullies and not fit to be dealing with customers. I was standing yesterday on the sidewalk, not a client of them but a resident of Philadelphia, *outside* the little fence they erect on their whim to spillover onto the sidewalk, when one of the bullies approached me and asked me to move onto the street - as in, where the cars drive. I had been here before but had no intention of going in - the stench of vomit is distinctive. I was waiting for a friend to come out. 
The other bouncer appears and yelps ""my man what's the problem"", gesticulating towards me.  more incredulous than anything else I tell him, genuinely, there IS no problem because I'm standing on the public sidewalk, the one people walk on every day. He replies that I have to move because Woody's owns (sic) the sidewalk ... !?!? up until the end of the locale? I try to explain to him that he was being ridiculous, that the city owns the sidewalk, which is public by definition, and he insists that the club owns that space. He was getting increasingly agitated as his bullying sidekick egged him on from behind telling him to tell me to go right onto the street. I left as they sniggered and mumbled to each other.
This is borderline illegal behaviour, and I'm not even referring to the bullying.",2017-08-20 14:35:37
6379296,w3Ff_jxFl4_23EdCu3v38Q,GRjNWMQ0tTNOmey3oY2hnA,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"Great place on the week days, weekends are good but insanely busy. Depending on the event it is hard to even get in. Service is always great, good music too. We went in there with a good mix of guys and girls, gay and straight, and we were all treated the same as everyone else and had a blast.",2015-02-20 21:40:49
6380941,g9NBLFryjMGzLUMeof76RQ,2YEJHD8dRX_2-BB_fJRJrQ,CeNiaICi59dWhfzfKnh8lQ,3,3,1,1,"Oh, how I miss The Post.....but someone made The Post grow up and clean up and now she's Stir.  Lots of the same regulars (who also miss the non-ceiling and butts mural) sitting around the same bar, so it really still has a lot of the flavor it always had.  Great place to land if you want to be in a darker little hole in the wall....and I want to...right now, actually.  The crowd is very friendly.  Do keep in mind this is really the only ""gay"" place (at least that I know of) outside of the Gayborhood...so if you're looking for it to be crowded with snot-nose snubbers, head to Bump.  This place is for the more laid-back and less judgmental among us.",2009-06-05 19:51:40
